,url,date,user,tweet,tweet_id,followers_count,friends_count,statuses_count,location,reply_count,retweet_count,like_count,mentioned_user,score,label,clean_tweets
8240,https://twitter.com/TinaOctavia14/status/1599545618615398401,2022-12-04 23:26:08,TinaOctavia14,"Penyesuaian harga BBM menjadi faktor penting Indonesia selamat dari inflasi

#BBM #bltberkeadilan #SubsidiHarusTepatSasaran #SubsidiTepat #SubsidiMilikRakyat #SubsidiBBMTepatSasaran #resesi #inflasi #EkonomiKuat https://t.co/5300y3lmj7",1599545618615398401,12,21,695,,0,0,1,,0.9636514186859131,neutral,penyesuaian harga bbm faktor indonesia selamat inflasi bbm bltberkeadilan subsidiharustepatsasaran subsiditepat subsidimilikrakyat subsidibbmtepatsasaran inflasi ekonomikuat
8241,https://twitter.com/DENNIOD/status/1599540018070294530,2022-12-04 23:03:52,DENNIOD,Resesi itu maksudnya bencana alam. Kalo krisis ekonomi selama masih bisa makan ya orang indo masih bisa hidup,1599540018070294530,715,760,20221,tenda biru,0,0,0,,0.9805779457092285,negative,maksudnya bencana alam krisis ekonomi makan orang indo hidup
8242,https://twitter.com/AcoyBk/status/1599539793075273729,2022-12-04 23:02:59,AcoyBk,"* ratusan nyawa rakyat melayang
* ribuan rakyat mengungsi
* kemiskinan
* krisis
* ancaman resesi global
* utang pemerintah kini tembus lebih dari 7000 triliun + utangan pinjaman baru https://t.co/Efwj7xAZyT https://t.co/ZLJ15MC781",1599539793075273729,50,325,33028,,1,0,0,,0.9310840964317322,neutral,ratusan nyawa rakyat melayang ribuan rakyat mengungsi kemiskinan krisis ancaman global utang pemerintah tembus triliun utangan pinjaman
8243,https://twitter.com/kompascom/status/1599538051050766336,2022-12-04 22:56:04,kompascom,Kembali berkuasanya Xi Jinping di China dan menguatnya sinyal resesi global jadi tantangan bagi institusi demokrasi di negara-negara demokrasi. https://t.co/vdLUNoHTP5,1599538051050766336,8455234,30,2258006,Jakarta,0,0,1,,0.9951274394989014,neutral,berkuasanya xi jinping china menguatnya sinyal global tantangan institusi demokrasi negara negara demokrasi
8244,https://twitter.com/tauberitamedia/status/1599536784047603714,2022-12-04 22:51:01,tauberitamedia,Kembali berkuasanya Xi Jinping di China dan menguatnya sinyal resesi global jadi tantangan bagi institusi demokrasi di negara-negara demokrasi.  https://t.co/jaUY8FGnOV,1599536784047603714,204,143,100624,Indonesia,0,0,0,,0.9952256679534912,neutral,berkuasanya xi jinping china menguatnya sinyal global tantangan institusi demokrasi negara negara demokrasi
8245,https://twitter.com/tauberitamedia/status/1599536535631974400,2022-12-04 22:50:02,tauberitamedia,Kembali berkuasanya Xi Jinping di China dan menguatnya sinyal resesi global jadi tantangan bagi institusi demokrasi di negara-negara demokrasi.  https://t.co/jaUY8FYx33,1599536535631974400,204,143,100624,Indonesia,0,0,0,,0.9947906732559204,neutral,berkuasanya xi jinping china menguatnya sinyal global tantangan institusi demokrasi negara negara demokrasi
8246,https://twitter.com/ahdorekook/status/1599526005458501633,2022-12-04 22:08:12,ahdorekook,abis covid terbitlah resesi. ya gw gimana dpt kerja tetapnya????,1599526005458501633,10,61,492,,0,0,0,,0.6734674572944641,neutral,abis covid terbitlah gimana kerja tetapnya
8247,https://twitter.com/DaniaFalzolgher/status/1599519443813793792,2022-12-04 21:42:07,DaniaFalzolgher,"mai resa nota in un nessun documento ufficiale. Se volessimo arrivare alla radice del problema, l’Eritrea “formalmente parlando” non è nemmeno presente nel Tigray.

Un vuoto formale che ricordiamo, ha lasciato campo libero alle truppe di Isaias Afwerki, resesi protagoniste di",1599519443813793792,1037,1105,77223,"Fermo, Marche",1,0,0,,0.8107306957244873,neutral,mai resa nota in un nessun documento ufficiale volessimo arrivare alla radice del problema leritrea formalmente parlando non nemmeno presente nel tigray un vuoto formale che ricordiamo ha lasciato campo libero alle truppe isaias afwerki protagoniste
8248,https://twitter.com/Boifebura/status/1599510113051889665,2022-12-04 21:05:03,Boifebura,"Resesi, rese sih.",1599510113051889665,760,738,13593,,0,0,1,,0.9955227375030518,negative,rese
8249,https://twitter.com/megaxuz/status/1599509071597809664,2022-12-04 21:00:54,megaxuz,@abu_waras lu kira kalau babe sby mimpin saat ini akan lebih baik? bukannya malah bangkrut? ad covid dan ekonomi dunia resesi? woe ad cermin gak buat ludahin mulut daki?,1599509071597809664,25,236,5288,,0,0,0,abu_waras,0.9967297315597534,negative,abu waras babe sby mimpin bangkrut ad covid ekonomi dunia woe ad cermin ludahin mulut daki
8250,https://twitter.com/katikcakil/status/1599490972433682432,2022-12-04 19:48:59,katikcakil,Berdasarkan penerawanganku dunia akan bener bener resesi setelah gunung mauna loa meletus,1599490972433682432,140,155,10815,"Bali, Indonesia",0,0,0,,0.7913246154785156,positive,berdasarkan penerawanganku dunia bener bener gunung mauna loa meletus
8251,https://twitter.com/danyyot01/status/1599490887180226562,2022-12-04 19:48:39,danyyot01,"Gila Abang-abang ini. Setelah sebelumnya saya ragukan karena membahas filsafat yang merupakan jurusan kuliah saya. Kini sangat saya kagumi perihal ilmu ekonomi. Saya jadi paham apa itu bonus demografi, resesi, hiperinflasi, tapering, dan banyak pemahaman ekonomi lainnya. Respect. https://t.co/8mLIUxqfAl",1599490887180226562,122,86,1034,"Yogyakarta, Indonesia",0,0,3,,0.9899773597717285,positive,gila abang abang ragukan membahas filsafat jurusan kuliah kagumi perihal ilmu ekonomi paham bonus demografi hiperinflasi tapering pemahaman ekonomi respect
8252,https://twitter.com/Alterlicius/status/1599487873069486081,2022-12-04 19:36:40,Alterlicius,@BoyzFess_ Ngomongin resesi,1599487873069486081,323,81,5698,,1,0,0,BoyzFess_,0.5186794400215149,negative,boyzfess ngomongin
8253,https://twitter.com/saptocondro/status/1599469327132069895,2022-12-04 18:22:58,saptocondro,"Animal instinct,  https://t.co/RTTD4BlyJT  Keynes &amp; Resesi https://t.co/vhCtLT4xMo",1599469327132069895,573,973,43460,third rock from the sun,0,0,0,,0.984109103679657,neutral,animal instinct keynes
8254,https://twitter.com/Siahaan_Boy/status/1599452456395894784,2022-12-04 17:15:56,Siahaan_Boy,Swasembada Beras Menjadi Suar Menghadapi Resesi Global 2023 https://t.co/lWuyitB1a4,1599452456395894784,99,23,41949,"DKI Jakarta, Indonesia",0,0,0,,0.9897566437721252,neutral,swasembada beras suar menghadapi global
8255,https://twitter.com/dewharyo/status/1599448329569857537,2022-12-04 16:59:32,dewharyo,"Karier Mbappe kedepannya bakalan semakin cemerlang, tidak peduli resesi 2023, tetep gas terus!!",1599448329569857537,87,105,2129,"Solo, Indonesia",0,0,0,,0.985637366771698,positive,karier mbappe kedepannya cemerlang peduli tetep gas
8256,https://twitter.com/IKemashadi/status/1599446932455583744,2022-12-04 16:53:59,IKemashadi,@Okaynottobeoka2 @HendraAryaPrata @sedikitpetite Di BLOCK ae tekan lowongan apapun .. lumayan.. ngurangi resiko resesi 2023.. Dilebokno kamar besi....,1599446932455583744,27,111,1075,"Malang, Jawa Timur",0,0,0,Okaynottobeoka2,0.9574254751205444,negative,hendraaryaprata sedikitpetite block ae tekan lowongan apapun lumayan ngurangi resiko dilebokno kamar besi
8257,https://twitter.com/Acehiruma/status/1599446214424285185,2022-12-04 16:51:08,Acehiruma,@rahmahamirahj @praryaa ternyata resesi yang digaungkan selama ini datang dari diri sendiri,1599446214424285185,675,664,47920,,2,1,0,rahmahamirahj,0.647782027721405,positive,rahmahamirahj praryaa digaungkan
8258,https://twitter.com/ivooxid/status/1599446089824108544,2022-12-04 16:50:38,ivooxid,Ketua DPD RI Nilai Resesi Dunia Bisa Jadi Peluang bagi Indonesia https://t.co/cfsu2cmxui,1599446089824108544,13196,313,171596,Jakarta,0,1,0,,0.9938490986824036,neutral,ketua dpd ri nilai dunia peluang indonesia
8259,https://twitter.com/rikanisaa/status/1599445828925796353,2022-12-04 16:49:36,rikanisaa,@Dho_cimp Tah kitu. Panen sampeu na cangkeng sebagai persiapan melawan resesi global yang akan datang ????,1599445828925796353,41,44,516,,1,0,0,Dho_cimp,0.6713632941246033,neutral,dho cimp tah kitu panen sampeu na cangkeng persiapan melawan global
8260,https://twitter.com/WartaTrans/status/1599436277044203523,2022-12-04 16:11:39,WartaTrans,Ketua DPD RI Nilai Resesi Dunia Bisa Jadi Peluang bagi Indonesia https://t.co/If0JHPUPTs,1599436277044203523,8,31,5014,Surabaya,0,1,0,,0.9942882061004639,neutral,ketua dpd ri nilai dunia peluang bagiindonesia
8261,https://twitter.com/VisitRadditt/status/1599434794525691904,2022-12-04 16:05:45,VisitRadditt,"2023 RESESI, JANGAN LDR https://t.co/BfcFueIp3K",1599434794525691904,181,176,9410,"Yogyakarta, Indonesia",0,0,0,,0.9837956428527832,neutral,ldr
8262,https://twitter.com/bkpm/status/1599433039524028416,2022-12-04 15:58:47,bkpm,"Rapimnas Kadin 2022 dengan tema “KADIN Kuat, UMKM Kuat, Ekonomi Daerah dan Nasional Kuat, Indonesia Maju” ini bertujuan untuk merespon situasi perekonomian nasional dan global di tengah ancaman resesi.

#KementerianInvestasi
#InvestasiTumbuhIndonesiaMaju",1599433039524028416,127895,110,12634,Jakarta - Indonesia,0,1,1,,0.9822637438774109,neutral,rapimnas kadin tema kadin kuat umkm kuat ekonomi daerah nasional kuat indonesia maju bertujuan merespon situasi perekonomian nasional global ancaman kementerianinvestasi investasitumbuhindonesiamaju
8263,https://twitter.com/Lomboktodaycoid/status/1599432494847496194,2022-12-04 15:56:37,Lomboktodaycoid,Ketua DPD RI Nilai Resesi Dunia Bisa Jadi Peluang bagi Indonesia https://t.co/dZWZsQJMul,1599432494847496194,701,5003,17842,"Mataram, NTB",0,0,1,,0.9937226176261902,neutral,ketua dpd ri nilai dunia peluang indonesia dzwzsqjmul
8264,https://twitter.com/PBSNIndonesia/status/1599432428908683266,2022-12-04 15:56:21,PBSNIndonesia,KETUA DPD RI NILAI RESESI GLOBAL BISA MENJADI PELUANG INDONESIA https://t.co/RtpZhunDZY,1599432428908683266,2711,246,16441,,0,0,0,,0.9948490262031555,neutral,ketua dpd ri nilai global peluangindonesia rtpzhundzy
8265,https://twitter.com/maghdalifah/status/1599430260269125634,2022-12-04 15:47:44,maghdalifah,"Yuk bisa yuk hemat, no jajan no shopee no cc. Inget 2023 mau nyamperin ayang kekorea, inget 2023 resesi, inget 2023 masih ada para om2 dan bujang2 yg kudu dibiayai walau mereka sudah kaya????",1599430260269125634,76,177,3724,"DKI Jakarta, Indonesia",0,0,0,,0.41277015209198,neutral,yuk yuk hemat no jajan no shopee no cc inget nyamperin ayang kekorea inget inget kudu dibiayai kaya
8266,https://twitter.com/tegalfess/status/1599428678852947974,2022-12-04 15:41:27,tegalfess,Ada gak ya cowo yang bisa diajak diskusi masalah stagflasi itu apa? sampai kenapa resesi di tahun 2023 itu seharusnya ga perlu terlalu di khawatirkan? [TF],1599428678852947974,11897,3061,77150,wa.me/6288216723656,6,1,1,,0.5983447432518005,positive,cowo diajak diskusi stagflasi khawatirkan tf
8267,https://twitter.com/probdeath/status/1599427437859082240,2022-12-04 15:36:31,probdeath,"ga percaya indonesia resesi, wong tiap ada konser aja rame mulu",1599427437859082240,159,466,10430,,0,0,0,,0.9948742985725403,negative,percaya indonesia konser rame mulu
8268,https://twitter.com/reaksimedia/status/1599426354898173953,2022-12-04 15:32:13,reaksimedia,Ketua DPD RI Nilai Resesi Dunia Bisa Jadi Peluang bagi Indonesia https://t.co/yTe2KTGHkD,1599426354898173953,1000,4006,14499,"DKI Jakarta, Indonesia",0,1,0,,0.993299126625061,neutral,ketua dpd ri nilai dunia peluang indonesia
8269,https://twitter.com/wirosablengradz/status/1599426351794368512,2022-12-04 15:32:12,wirosablengradz,@cahyaniandi77 @Sarusy2 Kata jokowi dia gak pusing bu..dmn kepala negara lain pd pusing mau resesi..ntahlah bpk itu..ajaib,1599426351794368512,102,1155,3762,,0,0,0,cahyaniandi77,0.631190836429596,negative,jokowi pusing bu dmn kepala negara pd pusing ntahlah bpk ajaib
8270,https://twitter.com/bumnpkljitu/status/1599425661374013449,2022-12-04 15:29:28,bumnpkljitu,"Hadapi isu resesi dengan pandai mengelola keuangan dan berivestasi, mau tau tipsnya? yuk ikuti Webinarnya. #PegadaianPunyaRencana https://t.co/fhEAO7AqNd",1599425661374013449,19,1,747,,0,0,0,,0.98304682970047,neutral,hadapi isu pandai mengelola keuangan berivestasi tipsnya yuk ikuti webinarnya pegadaianpunyarencana
8271,https://twitter.com/voidotid/status/1599425018286706688,2022-12-04 15:26:54,voidotid,"Pada tahun 1965-1966 indonesia yang kala itu sedang tidak baik-baik saja. Ditengah kepedihan rakyat yang sedang melawan resesi ekonomi. Soekarno, seperti hanya peduli pada proyek mercusuar dan kehidupan mewahnya hingga menghancurkan Kepercayaan rakyat sepenuhnya.",1599425018286706688,27479,9,150551,"DKI Jakarta, Indonesia",1,0,0,,0.9949853420257568,negative,indonesia ditengah kepedihan rakyat melawan ekonomi soekarno peduli proyek mercusuar kehidupan mewahnya menghancurkan kepercayaan rakyat sepenuhnya
8272,https://twitter.com/Fitrikembali2/status/1599423220759007233,2022-12-04 15:19:46,Fitrikembali2,"Bbrp bulan lalu, sering banget denger kata inflasi, resesi, dll. Yg katanya berdampak negatif pd perekonomian negeri ini. Sbg rakyat menengah ke bawah, tentu khawatir dg ini. Dlm hati aku berharap smoga ada bagian dr pemerintah yg mau mencegah hal ini terjadi #TransformasiBRI",1599423220759007233,24,29,205,,1,0,0,,0.5025163888931274,positive,bbrp denger inflasi dll berdampak negatif pd perekonomian negeri sbg rakyat menengah khawatir dlm hati berharap smoga pemerintah mencegah transformasibri
8273,https://twitter.com/MCIXV_/status/1599422954420699136,2022-12-04 15:18:42,MCIXV_,@STROBERll kita membahas langkah selanjutnya menghadapi resesi /nguap/,1599422954420699136,262,261,16182,"My Love, Aleno",0,0,0,STROBERll,0.6950289607048035,negative,stroberll membahas langkah menghadapi nguap
8274,https://twitter.com/tteokcheek/status/1599420538694565888,2022-12-04 15:09:06,tteokcheek,2023 menuju resesi dan gw masih diperdaya agensi kapitalis,1599420538694565888,118,153,18469,"personal, she 19",0,0,0,,0.624550998210907,negative,diperdaya agensi kapitalis
8275,https://twitter.com/merah_merona_/status/1599417717475676161,2022-12-04 14:57:54,merah_merona_,"@alterspaces Can i? Wawasan luas, bisa ngobrol dari cara menanak nasi ampek ngomongin iluminati, atau membahas resesi 2023 sampai prediksi perpolitikan 2024 di indonesia",1599417717475676161,193,1382,2639,Dream,0,0,1,alterspaces,0.5251132845878601,neutral,alterspaces can wawasan luas ngobrol menanak nasi ampek ngomongin iluminati membahas prediksi perpolitikan indonesia
8276,https://twitter.com/mmyybbeerr/status/1599417442056667136,2022-12-04 14:56:48,mmyybbeerr,"mau daftar ke pt yang sistem kaya pt sebelumnya belum bisa karna udah kena dampak resesi itupun karyawannya udah pada kena phk, yang katanya juga kalau bulan ini udah minim order januari depan bakal dipulangin, dah minim optimis kalo begini",1599417442056667136,1483,1524,9942,,0,0,0,,0.9741085767745972,negative,daftar pt sistem kaya pt karna kena dampak itupun karyawannya kena phk minim order januari dipulangin minim optimis
8277,https://twitter.com/pindangistasty/status/1599416908763529219,2022-12-04 14:54:41,pindangistasty,"Kepikiran mau invest lagi tapi lagi resesi takut waktunya kurang tepat, eh pas scroll tt tiba tiba muncul vt ustad felix bahas resesi, masyaAllah. Everything is really connected",1599416908763529219,672,869,5922,,0,0,0,,0.8463817238807678,positive,kepikiran invest takut eh pas scroll tt muncul vt ustad felix bahas masyaallah everything is really connected
8278,https://twitter.com/AcoyBk/status/1599416522757509121,2022-12-04 14:53:09,AcoyBk,"* erupsi gunung Semeru
* gempa Garut
* Gempa Cianjur
* Pembunuhan massal @gigal akut
"" tragedi kemanusiaan kanjuruhan Malang
"" kemiskinan
* krisis
* ancaman resesi global
* utang pemerintah yang sudah tembus lebih 7000 triliun+ utangan pinjaman baru",1599416522757509121,50,325,33028,,0,0,0,GigaL,0.965199887752533,negative,erupsi gunung semeru gempa garut gempa cianjur pembunuhan massal gigal akut tragedi kemanusiaan kanjuruhan malang kemiskinan krisis ancaman global utang pemerintah tembus triliun utangan pinjaman
8279,https://twitter.com/henryjanuar/status/1599414104145657856,2022-12-04 14:43:32,henryjanuar,"Chief Henry

Dalam kondisi resesi, banyak yg blg perlu dana darurat. Jika sudah ada, maka maka dana darurat itu sesuai fungsinya digunakan untuk manfaat segera yg biasanya biaya dan kebutuhan. Namun sudah punya dana darurat utk risiko yg lebih besar? Tanyakan ke Asuransi yg bisa.",1599414104145657856,258,209,6391,"ÜT: -6.403128,106.76509",0,0,0,,0.9792897701263428,neutral,chief henry kondisi blg dana darurat dana darurat sesuai fungsinya manfaat biaya kebutuhan dana darurat risiko asuransi
8280,https://twitter.com/Hohoho272/status/1599413494960779264,2022-12-04 14:41:07,Hohoho272,"#Islamkaffah

Resesi yg sdh menjadi nafas sistem kapitalis menjadikan industri kukut ..

Tonton di Serba-serbi MMC... https://t.co/DEP2SNIUEt",1599413494960779264,113,117,187,,0,0,0,,0.9799888134002686,neutral,islamkaffah sdh nafas sistem kapitalis menjadikan industri kukut tonton serba serbi mmc
8281,https://twitter.com/roundbreb/status/1599410494255026178,2022-12-04 14:29:12,roundbreb,@veintilasi DEMI ALLAH 2023 mau resesi malah pada konser,1599410494255026178,15,144,1902,,0,0,0,veintilasi,0.6461167931556702,negative,veintilasi allah konser
8282,https://twitter.com/jabbar_sambudi/status/1599410327669833728,2022-12-04 14:28:32,jabbar_sambudi,"Saat orang2 takut akan resesi, menahan uangnya, menahan konsumsinya, menahan investasinya maka otomatis nilai GDP kita akan turun.

Maka resesi bukan karena memang terjadi resesi, tapi karena 'ketakutan' akan terjadinya resesi.",1599410327669833728,6,29,207,Bogor,1,0,0,,0.9493985176086426,negative,takut menahan uangnya menahan konsumsinya menahan investasinya otomatis nilai gdp turun ketakutan
8283,https://twitter.com/jabbar_sambudi/status/1599409741100625922,2022-12-04 14:26:12,jabbar_sambudi,"Seperti isu resesi pada th 2023. Resesi itu krn terjadi pertumbuhan Ekonomi yg negatif di 2 kuartal sebuah negara 

Dan faktor yg mempengaruhinya adalah GDP. Sedangkan sektor penyumbang GDP di Indonesia bukan ekspor impor, melainkan konsumsi rumah tangga.",1599409741100625922,6,29,207,Bogor,1,0,0,,0.7375901341438293,negative,isu th pertumbuhan ekonomi negatif kuartal negara faktor mempengaruhinya gdp sektor penyumbang gdp indonesia ekspor impor konsumsi rumah tangga
8284,https://twitter.com/nonfanboy/status/1599409083513470976,2022-12-04 14:23:35,nonfanboy,@geronimo11272 @izarraaltua @TxtdariHI resesi adalah propaganda bara.. eh kok ada moscow times https://t.co/iaN9AjygG4,1599409083513470976,2,2,29,,1,0,0,geronimo11272,0.5443256497383118,neutral,izarraaltua txtdarihi propaganda bara eh moscow times
8285,https://twitter.com/skidzzle/status/1599408833532952576,2022-12-04 14:22:36,skidzzle,@_lixkiyowo lagi ngomongin tahun depan resesi tp bim baru kena phk,1599408833532952576,1626,117,5105,????️‍⚧️ /enby/any prnns,1,0,0,_lixkiyowo,0.7531249523162842,neutral,lixkiyowo ngomongin bim kena phk
8286,https://twitter.com/lliiaasunn/status/1599408203133227010,2022-12-04 14:20:05,lliiaasunn,"@collegemenfess Ilmu pengetahuan anak adopsi, pas matematika pulang ke kos ada bayi ilmu pengetahuan trus Karna Kasian dia adopsi, sejauh ini blom ada yg mau nrima matematika Karna ada anak soalnya biayain anak itu butuh biaya besar dan cari kerja sekarang susah taun depan jg rumornya resesi kan",1599408203133227010,371,338,9211,joon's hug,0,0,0,collegemenfess,0.9773681163787842,negative,collegemenfess ilmu pengetahuan anak adopsi pas matematika pulang kos bayi ilmu pengetahuan trus karna kasian adopsi blom nrima matematika karna anak biayain anak butuh biaya cari kerja susah taun rumornya
8287,https://twitter.com/KATADATAcoid/status/1599407184429060097,2022-12-04 14:16:02,KATADATAcoid,"Ada Gejolak Resesi, Bagaimana Prospek Investasi Reksa Dana di 2023? https://t.co/pC2FQn0zKd",1599407184429060097,59917,12,150274,Jakarta,0,1,3,,0.9955499172210693,neutral,gejolak prospek investasi reksa dana
8288,https://twitter.com/EdiriwacekiS/status/1599405419071680512,2022-12-04 14:09:02,EdiriwacekiS,@mr_roofx @jesselnik @gibranotmg @kegblgnunfaedh Resesi kang bukan resepsi wkwkw,1599405419071680512,3,63,57,,1,0,0,mr_roofx,0.9103426337242126,negative,mr roofx jesselnik gibranotmg kegblgnunfaedh kang resepsi wkwkw
8289,https://twitter.com/adevelina/status/1599404496828104704,2022-12-04 14:05:22,adevelina,"@sbyfess - Ga jadi resesi. Aamiin.. 
- mau lanjutin renov rumah habis lebaran
- daftarin anak sekolah TK
- nempati rumahku sndr
- ngisi perabotan rumah
- hidup tenang
- kerjaan suami lancar jaya + hotel tempt kerjany rame
- jualanku lancar &amp; rame lg spti dulu
- anak pinter calistung",1599404496828104704,343,451,13873,Lumpur Lapindo,0,0,0,sbyfess,0.9930048584938049,positive,sbyfess aamiin lanjutin renov rumah habis lebaran daftarin anak sekolah tk nempati rumahku sndr ngisi perabotan rumah hidup tenang kerjaan suami lancar jaya hotel tempt kerjany rame jualanku lancar rame spti anak pinter calistung
8290,https://twitter.com/gloriousaturn/status/1599403139223805952,2022-12-04 13:59:58,gloriousaturn,@sambatnih Iyaaa wkwkwk niat resign down lagi karna banyak phk dan kabar resesi. Temenku anak ind0s4t udh 2th disana kena phk besar besaran juga,1599403139223805952,1020,488,99113,,0,0,0,sambatnih,0.9933819770812988,negative,sambatnih iyaaa wkwkwk niat resign down karna phk kabar temenku anak disana kena phk besaran
8291,https://twitter.com/suhairi4hmad/status/1599402767441100800,2022-12-04 13:58:29,suhairi4hmad,"Lagi banyak tenggat, tapi malah nambah kerjaan.????

 Gpp. Demi 2023 tahan resesi.✊✊✊",1599402767441100800,1602,1839,27302,Yogyakarta - Samarinda,0,0,1,,0.9512438774108887,negative,tenggat nambah kerjaan gpp tahan
8292,https://twitter.com/vandvonne/status/1599401891347443715,2022-12-04 13:55:01,vandvonne,"Aman aman Fito, baterai gue kalau udah di 1% pun bisa bertahan sampe kira-kira resesi 2023 kelar https://t.co/Jsy8QpisCN",1599401891347443715,120,93,25374,The Cast: Actress.,1,5,0,,0.8883723616600037,neutral,aman aman fito baterai bertahan kelar
8293,https://twitter.com/chanxyeols/status/1599400625892372482,2022-12-04 13:49:59,chanxyeols,temen temenku pake ini kalo udah diskusi kaya memikirkan solusi menghadapi resesi indonesia 2023 https://t.co/GehdAqmMqY,1599400625892372482,306,299,32399,,0,0,0,,0.884222686290741,neutral,temen temenku diskusi kaya memikirkan solusi menghadapi indonesia gehdaqmmqy
8294,https://twitter.com/FaqihJabo/status/1599400263999422465,2022-12-04 13:48:33,FaqihJabo,@sbyfess Nggak jadi resesi brti,1599400263999422465,84,188,2945,"Cilacap Utara, Indonesia",0,0,0,sbyfess,0.8845019936561584,negative,sbyfess brti
8295,https://twitter.com/Tery44117487/status/1599396258778873856,2022-12-04 13:32:38,Tery44117487,"@CryptoZP23 @dja_ndaf @OpungituKakek @abu_waras Ancaman resesi ?
????????????",1599396258778873856,989,1523,10310,"Kota Surabaya, Jawa Timur",1,0,0,CryptoZP23,0.5812318921089172,neutral,dja ndaf opungitukakek abu waras ancaman
8296,https://twitter.com/Tery44117487/status/1599395532686098433,2022-12-04 13:29:44,Tery44117487,@CryptoZP23 @dja_ndaf @OpungituKakek @abu_waras Resesi apa tu ?,1599395532686098433,989,1523,10310,"Kota Surabaya, Jawa Timur",0,0,0,CryptoZP23,0.929407000541687,negative,dja ndaf opungitukakek abu waras tu
8297,https://twitter.com/inklusif_kolab/status/1599393428563177472,2022-12-04 13:21:23,inklusif_kolab,"Arsjad Rasjid mengatakan saat ini dunia termasuk Indonesia sedang menghadapi ancaman resesi. KADIN sebagai mitra strategis pemerintah akan terus berupaya untuk mengantisipasi terjadinya dampak dari ancaman tersebut. 

#b20 #arsjadrasjid #inflasi #inklusifkolaboratif https://t.co/CdSAuzoBHG",1599393428563177472,2442,3,483,,0,0,0,,0.9857847094535828,neutral,arsjad rasjid dunia indonesia menghadapi ancaman kadin mitra strategis pemerintah berupaya mengantisipasi dampak ancaman arsjadrasjid inflasi inklusifkolaboratif cdsauzobhg
8298,https://twitter.com/beeminelah/status/1599393303409328128,2022-12-04 13:20:53,beeminelah,@convomfs Resesi nder wkwkwk,1599393303409328128,366,427,38773,"Indonesia, Depok",0,0,0,convomfs,0.9812317490577698,negative,convomfs nder wkwkwk
8299,https://twitter.com/JessicaEUs/status/1599392543598587904,2022-12-04 13:17:52,JessicaEUs,"1) Mikirin strategi menghadapi resesi ekonomi 2023 (100 points) @DaissyEUs
2) Foto depan candi (75 points) @StarkeyEUs
3) Karaoke aku bisa membuatmu jatuh cinta kepadaku meski kau tak Kristen (50 points) @HaileeEUs
4) Subuhan. (25 points) @FassbenderEUs

Yg gw rt dpt 15 points",1599392543598587904,18,30,1644,,1,0,2,DaissyEUs,0.5247806310653687,positive,mikirin strategi menghadapi ekonomi daissyeus foto candi starkeyeus karaoke membuatmu jatuh cinta kepadaku kau kristen haileeeus subuhan fassbendereus rt points
8300,https://twitter.com/DaissyEUs/status/1599390887771271168,2022-12-04 13:11:17,DaissyEUs,@JessicaEUs Mikirin strategi menghadapi resesi ekonomi 2023,1599390887771271168,18,29,737,,0,0,0,JessicaEUs,0.9782479405403137,neutral,jessicaeus mikirin strategi menghadapi ekonomi
8301,https://twitter.com/comika_id/status/1599389831653908481,2022-12-04 13:07:05,comika_id,"Ekspresi bingung ala bang @ozarangkuti menghadapi resesi 2023 ????????
????
https://t.co/qagQ8vB1ug

#StandUpComedy 
#KawananNgelucuTanpaRiset 
#TertawaBiarWaras
#SandangPanganPapanLawakan https://t.co/kttIkqyitV",1599389831653908481,14862,139,33216,,0,1,4,ozarangkuti,0.8147199153900146,neutral,ekspresi bingung ala bang ozarangkuti menghadapi standupcomedy kawananngelucutanpariset tertawabiarwaras sandangpanganpapanlawakan kttikqyitv
8302,https://twitter.com/PixiesTribe/status/1599388426356555776,2022-12-04 13:01:30,PixiesTribe,@MTHRNFT @Meloore__ @AnnieHashim @huxsterized @boboinft Ataupun resesi!,1599388426356555776,2327,1916,23200,,1,0,1,MTHRNFT,0.8683057427406311,neutral,mthrnft meloore anniehashim huxsterized boboinft
8303,https://twitter.com/antaranewskepri/status/1599386677495336961,2022-12-04 12:54:33,antaranewskepri,Pemkot Tanjungpinang optimistis bisa cegah dampak resesi https://t.co/WQp5Hk498c https://t.co/QBpi97Q4EP,1599386677495336961,2085,184,23866,Batam,0,0,0,,0.9947317838668823,neutral,pemkot tanjungpinang optimistis cegah dampak
8304,https://twitter.com/VIVAcoid/status/1599386547765514241,2022-12-04 12:54:02,VIVAcoid,LaNyalla: Peluang Besar RI Bisa Jadi Penyuplai Pangan ke Negara Terdampak Resesi https://t.co/SuqVZSS4hY,1599386547765514241,4649806,3,1628531,,2,0,1,,0.9950419664382935,neutral,lanyalla peluang ri penyuplai pangan negara terdampak
8305,https://twitter.com/nyanyanyenye_/status/1599386176523497474,2022-12-04 12:52:34,nyanyanyenye_,???????????????? taun depan resesi ro ya Allah idup lu tuh kenapa ya ???????????????? https://t.co/OSQGBSSCFs,1599386176523497474,970,563,66679,,0,0,0,,0.5999353528022766,neutral,taun ro allah idup osqgbsscfs
8306,https://twitter.com/komangsetiyawan/status/1599384844378988544,2022-12-04 12:47:16,komangsetiyawan,@dhiskapurnama @VickyArdns Ngene teros tekan resesi,1599384844378988544,459,1002,12415,,1,0,0,dhiskapurnama,0.9527705311775208,negative,dhiskapurnama vickyardns ngene teros tekan
